" 4.7956684002","1","2"
" 4.0434743458","2","3"
"-2.9353957841","3","3"
"-1.0855603536","1","3"
" 5.0995604883","1","2"
"-0.4249887071","1","3"
"-2.2024329565","3","3"
"-1.4280318676","3","3"
"-2.1483839488","3","3"
" 2.3593180295","1","1"
" 5.9509209641","1","2"
"11.4633185458","2","2"
"-0.3789113090","1","3"
"-3.0884792183","3","3"
"-2.1685663734","3","3"
"-1.9802210556","3","3"
" 4.9767643145","2","3"
" 6.5005601943","2","4"
" 4.2652460213","2","3"
" 1.9577795431","1","3"
" 4.6016029804","2","3"
" 9.3299453920","2","2"
" 4.1630562876","2","3"
" 4.1334392425","3","2"
" 8.9832368946","2","2"
" 4.7829433606","2","3"
" 5.6802363247","2","1"
"-2.0808558244","3","3"
"-1.0981887883","3","3"
" 4.3460820955","2","3"
" 5.2777746989","2","3"
"-1.6916571510","3","3"
" 5.9031372250","2","3"
" 2.0049185135","3","2"
" 6.6995836569","2","3"
" 5.5992706332","2","3"
" 5.4676140955","2","3"
"10.1894698382","2","2"
" 6.0273504191","2","3"
"-1.0354839209","3","3"
" 5.8221522863","2","3"
" 0.3712655534","1","3"
"-1.5858918545","3","3"
"-1.1444762514","3","3"
"-2.0891596407","3","3"
"-1.5227573143","3","3"
" 5.6917670549","2","1"
" 4.8339078909","2","3"
" 5.1862651571","2","3"
"-2.0985126971","3","3"
" 0.6610877304","1","3"
" 5.5471724628","2","3"
"-0.1675438790","1","3"
" 3.2861159776","3","2"
" 0.4892024757","1","1"
" 1.2163185709","1","1"
" 4.2958849864","2","3"
"-0.1006256696","1","3"
"-1.5610030236","3","3"
" 0.4382213660","1","3"
"-0.6092294185","1","3"
"11.1229688804","2","2"
"-0.2536452836","1","3"
"-2.6780787613","3","3"
" 5.8973032281","2","3"
" 9.6945484770","2","2"
" 4.1389645249","2","3"
"-0.1573358428","1","3"
" 6.5108363778","2","1"
" 4.7049598036","2","3"
" 1.1820442423","1","3"
" 0.1523596505","1","3"
"-0.6450796455","3","3"
" 5.1220720578","2","3"
" 6.2123388599","2","3"
" 4.7417950797","2","3"
" 2.0331039577","1","3"
" 4.9874077436","2","3"
" 5.9320302250","2","3"
" 7.5815635078","2","4"
" 6.1410864793","2","3"
" 5.0441526669","2","3"
"-1.7242829032","3","3"
"-2.8109262369","3","3"
"-1.4326337050","1","3"
" 4.6438231574","3","2"
"-0.6328622764","3","3"
" 2.8542575873","3","2"
" 5.3853790598","1","2"
" 9.1591682624","2","2"
"11.6364622917","2","2"
" 1.2865423017","1","1"
" 0.0836470063","1","3"
" 3.9778400672","2","3"
" 6.3183176233","2","3"
"-0.1094201131","1","3"
" 5.4108946486","2","3"
"-0.0052790481","1","3"
" 6.1962486002","2","3"
" 4.8510613033","2","3"
" 4.5954887194","2","3"
" 6.3949859064","2","3"
"10.7525851477","2","2"
" 1.2884256261","1","4"
"-0.9702004096","1","3"
"11.1698584556","2","2"
"10.1105443222","2","2"
" 5.3507646093","2","3"
"-0.1612128622","1","3"
"-1.6384676990","3","3"
" 1.0310789706","3","4"
"-1.5039151642","3","3"
" 4.6248152877","2","3"
" 6.8886327396","2","3"
" 5.5488900630","1","2"
"-1.6394585011","3","1"
" 7.1793652587","2","3"
" 5.9766727905","1","2"
"-2.1894877534","1","3"
"-0.7151732055","3","3"
" 1.9054269025","1","4"
"-1.2553704178","3","3"
" 6.2637268724","2","3"
"11.5353341759","2","2"
" 5.1979828126","2","3"
"-1.1317646499","3","3"
" 6.2082697082","2","3"
"10.2145700360","2","2"
" 4.0030572202","3","2"
" 4.8225412086","2","3"
" 5.6573135149","2","3"
"-1.0966534705","3","1"
"-0.9819326365","3","1"
" 0.7623463609","1","3"
"-2.2661466388","3","3"
" 0.6952244299","1","3"
" 4.2843945029","2","3"
" 4.1931939672","2","3"
" 5.1763931551","2","4"
" 5.4503033291","2","3"
"-1.7419624265","3","3"
" 3.0272297385","2","3"
" 4.4216057481","3","2"
"10.0071135951","2","2"
"-2.8797740227","3","3"
" 5.2620412379","2","3"
" 4.2069090290","3","2"
" 4.4397888801","2","3"
"10.0999776689","2","2"
"-2.3964386627","3","3"
"-3.7942628136","3","3"
" 4.5902076990","2","3"
"-0.6776297275","1","3"
"-1.1635410055","3","3"
" 6.4574035593","2","3"
"10.6138795323","2","2"
" 3.5952760814","2","3"
" 6.9930269622","2","1"
" 3.1687082570","3","2"
"11.0222236880","2","2"
"10.2601363611","2","2"
"-0.3981020763","1","3"
" 4.0698688991","2","3"
"-1.1499640604","3","3"
"-2.4887971838","3","3"
" 6.4564859891","2","3"
" 6.7414506853","2","1"
"-0.7882988061","3","3"
"-0.7854053822","1","3"
" 4.0610586801","2","3"
"-0.9138422740","3","3"
"-2.5986829733","3","3"
"-0.7461286759","1","3"
" 4.6801265637","2","3"
" 0.3745204658","1","3"
" 6.8875880290","2","3"
" 6.1860376575","2","3"
" 4.0473343112","2","3"
" 0.3874199208","1","3"
" 6.2061718511","2","3"
" 2.9473363009","3","2"
" 4.4256078016","3","2"
" 5.8499534189","2","3"
" 5.3301523309","2","3"
" 6.7984172557","2","3"
" 6.9158563705","2","4"
"-3.7741105752","3","3"
" 0.7062947293","1","3"
" 0.9790184437","1","3"
" 4.0068980402","2","3"
" 4.8625452699","2","3"
" 4.6083615332","2","3"
" 7.2162846622","2","4"
"-2.1464287843","3","3"
"11.5236238967","2","2"
" 4.3768520631","2","3"
" 4.2344775443","3","2"
"-0.5687151807","3","3"
"-0.9690305165","3","3"
" 1.2085720953","3","4"
" 3.3426325770","3","2"
