" 2.7956684002","1","2"
" 3.0434743458","2","3"
"-1.9353957841","3","3"
"-1.0855603536","1","3"
" 3.0995604883","1","2"
"-0.4249887071","1","3"
"-1.2024329565","3","3"
"-0.4280318676","3","3"
"-1.1483839488","3","3"
" 1.8593180295","1","1"
" 3.9509209641","1","2"
"10.9633185458","2","2"
"-0.3789113090","1","3"
"-2.0884792183","3","3"
"-1.1685663734","3","3"
"-0.9802210556","3","3"
" 3.9767643145","2","3"
" 8.0005601943","2","4"
" 3.2652460213","2","3"
" 1.9577795431","1","3"
" 3.6016029804","2","3"
" 8.8299453920","2","2"
" 3.1630562876","2","3"
" 6.6334392425","3","2"
" 8.4832368946","2","2"
" 3.7829433606","2","3"
" 5.6802363247","2","1"
"-1.0808558244","3","3"
"-0.0981887883","3","3"
" 3.3460820955","2","3"
" 4.2777746989","2","3"
"-0.6916571510","3","3"
" 4.9031372250","2","3"
" 4.5049185135","3","2"
" 5.6995836569","2","3"
" 4.5992706332","2","3"
" 4.4676140955","2","3"
" 9.6894698382","2","2"
" 5.0273504191","2","3"
"-0.0354839209","3","3"
" 4.8221522863","2","3"
" 0.3712655534","1","3"
"-0.5858918545","3","3"
"-0.1444762514","3","3"
"-1.0891596407","3","3"
"-0.5227573143","3","3"
" 5.6917670549","2","1"
" 3.8339078909","2","3"
" 4.1862651571","2","3"
"-1.0985126971","3","3"
" 0.6610877304","1","3"
" 4.5471724628","2","3"
"-0.1675438790","1","3"
" 5.7861159776","3","2"
"-0.0107975243","1","1"
" 0.7163185709","1","1"
" 3.2958849864","2","3"
"-0.1006256696","1","3"
"-0.5610030236","3","3"
" 0.4382213660","1","3"
"-0.6092294185","1","3"
"10.6229688804","2","2"
"-0.2536452836","1","3"
"-1.6780787613","3","3"
" 4.8973032281","2","3"
" 9.1945484770","2","2"
" 3.1389645249","2","3"
"-0.1573358428","1","3"
" 6.5108363778","2","1"
" 3.7049598036","2","3"
" 1.1820442423","1","3"
" 0.1523596505","1","3"
" 0.3549203545","3","3"
" 4.1220720578","2","3"
" 5.2123388599","2","3"
" 3.7417950797","2","3"
" 2.0331039577","1","3"
" 3.9874077436","2","3"
" 4.9320302250","2","3"
" 9.0815635078","2","4"
" 5.1410864793","2","3"
" 4.0441526669","2","3"
"-0.7242829032","3","3"
"-1.8109262369","3","3"
"-1.4326337050","1","3"
" 7.1438231574","3","2"
" 0.3671377236","3","3"
" 5.3542575873","3","2"
" 3.3853790598","1","2"
" 8.6591682624","2","2"
"11.1364622917","2","2"
" 0.7865423017","1","1"
" 0.0836470063","1","3"
" 2.9778400672","2","3"
" 5.3183176233","2","3"
"-0.1094201131","1","3"
" 4.4108946486","2","3"
"-0.0052790481","1","3"
" 5.1962486002","2","3"
" 3.8510613033","2","3"
" 3.5954887194","2","3"
" 5.3949859064","2","3"
"10.2525851477","2","2"
" 3.7884256261","1","4"
"-0.9702004096","1","3"
"10.6698584556","2","2"
" 9.6105443222","2","2"
" 4.3507646093","2","3"
"-0.1612128622","1","3"
"-0.6384676990","3","3"
